clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,8,0,0.6,allermeisten,größere,gemacht,0.63,0.667,0.561,0.489,0.587,0.5,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,9,0,0.7,allermeisten,Veränderungen,wurde.,0.63,0.63,0.531,0.406,0.531,0.406,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,10,0,0.8,allermeisten,gemacht.,,0.667,0.556,0.527,0.308,0.449,0.294,0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,0,0,0.3,Kandidatinnen,Bei,Bei,0.556,0.556,0.599,0.62,0.599,0.62,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,1,0,0.2,Kandidatinnen,aller,der,0.593,0.593,0.655,0.681,0.655,0.681,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,2,0,0.1,Kandidatinnen,meisten,allermeiste,0.667,0.63,0.737,0.766,0.711,0.741,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,3,1,0.0,Kandidatinnen,Kandidaten,Kandidatin,0.889,0.889,0.922,0.941,0.922,0.941,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,4,0,0.1,Kandidatinnen,und,und,0.593,0.593,0.685,0.715,0.685,0.715,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,5,0,0.2,Kandidatinnen,Kandidaten,Kandidat,0.889,0.815,0.862,0.842,0.81,0.807,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,6,0,0.3,Kandidatinnen,wurden,des,0.63,0.593,0.651,0.663,0.625,0.642,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,7,0,0.4,Kandidatinnen,in,Inklusse-Riferentrike,0.593,0.37,0.595,0.596,0.439,0.458,0.223,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,8,0,0.5,Kandidatinnen,größere,gemacht,0.556,0.556,0.539,0.527,0.539,0.527,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,9,0,0.6,Kandidatinnen,Veränderungen,wurde.,0.667,0.593,0.587,0.5,0.535,0.478,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,10,0,0.7,Kandidatinnen,gemacht.,,0.556,0.519,0.479,0.39,0.453,0.38,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,0,0,0.4,und,Bei,Bei,0.889,0.889,0.802,0.716,0.802,0.716,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,1,0,0.3,und,aller,der,0.815,0.889,0.78,0.753,0.832,0.783,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,2,0,0.2,und,meisten,allermeiste,0.741,0.593,0.759,0.769,0.655,0.681,0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,3,0,0.1,und,Kandidaten,Kandidatin,0.704,0.704,0.763,0.79,0.763,0.79,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,4,1,0.0,und,und,und,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,5,0,0.1,und,Kandidaten,Kandidat,0.704,0.778,0.763,0.79,0.815,0.835,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,6,0,0.2,und,wurden,des,0.852,0.889,0.836,0.825,0.862,0.842,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,7,0,0.3,und,in,Inklusse-Riferentrike,0.926,0.333,0.858,0.797,0.443,0.451,0.593,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,8,0,0.4,und,größere,gemacht,0.704,0.741,0.673,0.648,0.699,0.663,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,9,0,0.5,und,Veränderungen,wurde.,0.593,0.889,0.565,0.543,0.772,0.64,-0.296,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,10,0,0.6,und,gemacht.,,0.741,0.889,0.639,0.52,0.742,0.552,-0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,0,0,0.5,Kandidaten,Bei,Bei,0.667,0.667,0.617,0.572,0.617,0.572,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,1,0,0.4,Kandidaten,aller,der,0.704,0.704,0.673,0.648,0.673,0.648,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,2,0,0.3,Kandidaten,meisten,allermeiste,0.778,0.63,0.755,0.737,0.651,0.663,0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,3,0,0.2,Kandidaten,Kandidaten,Kandidatin,1.0,0.963,0.94,0.889,0.914,0.874,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,4,0,0.1,Kandidaten,und,und,0.704,0.704,0.763,0.79,0.763,0.79,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,5,1,0.0,Kandidaten,Kandidaten,Kandidat,1.0,0.926,1.0,1.0,0.948,0.962,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,6,0,0.1,Kandidaten,wurden,des,0.741,0.704,0.789,0.813,0.763,0.79,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,7,0,0.2,Kandidaten,in,Inklusse-Riferentrike,0.704,0.407,0.733,0.749,0.525,0.54,0.297,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,8,0,0.3,Kandidaten,größere,gemacht,0.667,0.667,0.677,0.683,0.677,0.683,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,9,0,0.4,Kandidaten,Veränderungen,wurde.,0.667,0.704,0.647,0.632,0.673,0.648,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,10,0,0.5,Kandidaten,gemacht.,,0.667,0.63,0.617,0.572,0.591,0.558,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,0,0,0.6,sind,Bei,Bei,0.852,0.852,0.716,0.544,0.716,0.544,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,1,0,0.5,sind,aller,der,0.815,0.852,0.72,0.62,0.746,0.63,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,2,0,0.4,sind,meisten,allermeiste,0.778,0.63,0.725,0.678,0.621,0.615,0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,3,0,0.3,sind,Kandidaten,Kandidatin,0.704,0.704,0.703,0.702,0.703,0.702,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,4,0,0.2,sind,und,und,0.926,0.926,0.888,0.858,0.888,0.858,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,5,0,0.1,sind,Kandidaten,Kandidat,0.704,0.778,0.763,0.79,0.815,0.835,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,6,1,0.0,sind,wurden,des,0.815,0.852,0.87,0.898,0.896,0.92,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,7,0,0.1,sind,in,Inklusse-Riferentrike,0.926,0.37,0.918,0.913,0.529,0.524,0.556,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,8,0,0.2,sind,größere,gemacht,0.741,0.741,0.759,0.769,0.759,0.769,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,9,0,0.3,sind,Veränderungen,wurde.,0.593,0.852,0.625,0.642,0.806,0.769,-0.259,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,10,0,0.4,sind,gemacht.,,0.741,0.852,0.699,0.663,0.776,0.704,-0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,0,0,0.7,grössere,Bei,Bei,0.741,0.741,0.609,0.427,0.609,0.427,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,1,0,0.6,grössere,aller,der,0.778,0.778,0.665,0.528,0.665,0.528,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,2,0,0.5,grössere,meisten,allermeiste,0.778,0.667,0.695,0.609,0.617,0.572,0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,3,0,0.4,grössere,Kandidaten,Kandidatin,0.667,0.63,0.647,0.632,0.621,0.615,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,4,0,0.3,grössere,und,und,0.704,0.704,0.703,0.702,0.703,0.702,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,5,0,0.2,grössere,Kandidaten,Kandidat,0.667,0.704,0.707,0.727,0.733,0.749,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,6,0,0.1,grössere,wurden,des,0.741,0.741,0.789,0.813,0.789,0.813,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,7,1,0.0,grössere,in,Inklusse-Riferentrike,0.704,0.444,0.793,0.826,0.611,0.615,0.26,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,8,0,0.1,grössere,größere,gemacht,1.0,0.741,0.97,0.947,0.789,0.813,0.259,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,9,0,0.2,grössere,Veränderungen,wurde.,0.667,0.741,0.707,0.727,0.759,0.769,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,10,0,0.3,grössere,gemacht.,,0.741,0.704,0.729,0.72,0.703,0.702,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,0,0,0.8,Veränderungen,Bei,Bei,0.556,0.556,0.449,0.294,0.449,0.294,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,1,0,0.7,Veränderungen,aller,der,0.593,0.63,0.505,0.398,0.531,0.406,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,2,0,0.6,Veränderungen,meisten,allermeiste,0.63,0.593,0.561,0.489,0.535,0.478,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,3,0,0.5,Veränderungen,Kandidaten,Kandidatin,0.667,0.63,0.617,0.572,0.591,0.558,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,4,0,0.4,Veränderungen,und,und,0.593,0.593,0.595,0.596,0.595,0.596,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,5,0,0.3,Veränderungen,Kandidaten,Kandidat,0.667,0.593,0.677,0.683,0.625,0.642,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,6,0,0.2,Veränderungen,wurden,des,0.667,0.593,0.707,0.727,0.655,0.681,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,7,0,0.1,Veränderungen,in,Inklusse-Riferentrike,0.556,0.407,0.659,0.687,0.555,0.561,0.149,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,8,1,0.0,Veränderungen,größere,gemacht,0.667,0.556,0.767,0.8,0.689,0.715,0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,9,0,0.1,Veränderungen,Veränderungen,wurde.,1.0,0.63,0.97,0.947,0.711,0.741,0.37,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,10,0,0.2,Veränderungen,gemacht.,,0.556,0.519,0.629,0.656,0.603,0.63,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,0,0,0.9,gemacht,Bei,Bei,0.778,0.778,0.575,0.177,0.575,0.177,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,1,0,0.8,gemacht,aller,der,0.741,0.778,0.579,0.315,0.605,0.318,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,2,0,0.7,gemacht,meisten,allermeiste,0.778,0.704,0.635,0.433,0.583,0.421,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,3,0,0.6,gemacht,Kandidaten,Kandidatin,0.667,0.667,0.587,0.5,0.587,0.5,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,4,0,0.5,gemacht,und,und,0.741,0.741,0.669,0.597,0.669,0.597,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,5,0,0.4,gemacht,Kandidaten,Kandidat,0.667,0.741,0.647,0.632,0.699,0.663,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,6,0,0.3,gemacht,wurden,des,0.741,0.778,0.729,0.72,0.755,0.737,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,7,0,0.2,gemacht,in,Inklusse-Riferentrike,0.741,0.333,0.759,0.769,0.473,0.47,0.408,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,8,0,0.1,gemacht,größere,gemacht,0.741,1.0,0.789,0.813,0.97,0.947,-0.259,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,9,1,0.0,gemacht,Veränderungen,wurde.,0.556,0.741,0.689,0.715,0.819,0.851,-0.185,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,10,0,0.1,gemacht,gemacht.,,1.0,0.741,0.97,0.947,0.789,0.813,0.259,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,0,0,1.0,worden.,Bei,Bei,0.815,0.815,0.57,0.0,0.57,0.0,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,1,0,0.9,worden.,aller,der,0.815,0.852,0.6,0.178,0.626,0.179,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,2,0,0.8,worden.,meisten,allermeiste,0.815,0.667,0.63,0.321,0.527,0.308,0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,3,0,0.7,worden.,Kandidaten,Kandidatin,0.741,0.704,0.609,0.427,0.583,0.421,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,4,0,0.6,worden.,und,und,0.815,0.815,0.69,0.537,0.69,0.537,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,5,0,0.5,worden.,Kandidaten,Kandidat,0.741,0.741,0.669,0.597,0.669,0.597,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,6,0,0.4,worden.,wurden,des,0.963,0.852,0.854,0.739,0.776,0.704,0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,7,0,0.3,worden.,in,Inklusse-Riferentrike,0.815,0.37,0.78,0.753,0.469,0.484,0.445,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,8,0,0.2,worden.,größere,gemacht,0.741,0.741,0.759,0.769,0.759,0.769,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,9,0,0.1,worden.,Veränderungen,wurde.,0.667,0.926,0.737,0.766,0.918,0.913,-0.259,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,10,1,0.0,worden.,gemacht.,,0.741,0.778,0.819,0.851,0.845,0.875,-0.037,11,11,10
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,0,1,0.0,Vielen,VäARK관â,Wir,0.778,0.815,0.845,0.875,0.87,0.898,-0.037,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,1,0,0.071,Vielen,zu,uns,0.778,0.778,0.823,0.847,0.823,0.847,0.0,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,2,0,0.143,Vielen,steche.,noch,0.815,0.778,0.828,0.835,0.802,0.816,0.037,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,3,0,0.214,Vielen,video,heute,0.889,0.815,0.858,0.834,0.806,0.8,0.074,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,4,0,0.286,Vielen,Nations,an停en,0.778,0.852,0.759,0.745,0.811,0.777,-0.074,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,5,0,0.357,Vielen,,Blöszestangungsnabchen,0.778,0.296,0.738,0.704,0.4,0.405,0.482,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,6,0,0.429,Vielen,,werden.,0.778,0.852,0.716,0.659,0.768,0.684,-0.074,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,7,0,0.5,Vielen,,Wir,0.778,0.815,0.695,0.609,0.72,0.62,-0.037,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,8,0,0.571,Vielen,,sind,0.778,0.815,0.673,0.553,0.699,0.562,-0.037,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,9,0,0.643,Vielen,,da,0.778,0.778,0.652,0.489,0.652,0.489,0.0,7,5,15
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,10,0,0.714,Vielen,,ein,0.778,0.852,0.63,0.418,0.682,0.428,-0.074,7,5,15
