clip_id,word_index,src_word,dat_at_pos,dit_at_pos,dat_possibility,dit_possibility,dat_advantage,is_discrepancy,src_len,dat_len,dit_len,dat_len_ratio,dit_len_ratio
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,3,welchen,welcher,nach,0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,4,Kriterien,Kriterie,"Wartekritärien,",0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,5,werden,werden,werden,1.0,1.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,6,die,die,die,1.0,1.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,7,Stundenansätze,Stunde,Stunde,0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,8,für,Satz,Satz,0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,9,ein,für,für,0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,10,Geschäft,ein,das,0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\b5009507ded04c37923cdb0f0efe469fcd199c17ac7a97914459f674657fac3c.flac,11,berechnet?,Geschäft,Schaf,0.0,0.0,0.0,0,12,13,13,1.083,1.083
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,0,Da,Da,Da,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,1,bin,bin,bin,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,2,ich,ich,ich,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,3,mir,mir,mir,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,4,ehrlich,ehrlich,ehrlich,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,5,gesagt,gesagt,gesagt,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,6,nicht,nicht,nicht,1.0,1.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,7,so,zu,zu,0.0,0.0,0.0,0,9,9,9,1.0,1.0
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\cf9ef4058138d461bb9391c7693d7502ddcd730b194fb4523a4432f6b1cfff54.flac,8,sicher.,züchern.,sicher.,0.0,1.0,-1.0,1,9,9,9,1.0,1.0
